id,player_name,games,time,position,team_title,league,season,goals_90,xG_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,npg_90,npxG_90,xGChain_90,xGBuildup_90,data_source,jornada,fecha_descarga
7007,Duje Caleta-Car,24,1986,D S,Lyon,Ligue-1,2023-2024,0.0,0.0285215864768336,0.0,0.055309492515068,0.3172205438066465,0.3172205438066465,0.0906344410876132,0.0453172205438066,0.0,0.0285215864768336,0.3550967105644617,0.354647767389604,historical,,
7151,Thomas Foket,27,1867,D M S,Reims,Ligue-1,2023-2024,0.0,0.0091658650444003,0.048205677557579,0.0553278878917812,0.144617032672737,0.5302624531333691,0.337439742903053,0.048205677557579,0.0,0.0091658650444003,0.3534709477431006,0.3085762289680449,historical,,
7614,Lucas Perrin,31,2719,D S,Strasbourg,Ligue-1,2023-2024,0.0,0.0170278767382081,0.0331004045605001,0.0410688073319869,0.3972048547260022,0.2317028319235012,0.0993012136815005,0.0,0.0,0.0170278767382081,0.2855411235348579,0.2482648791677485,historical,,
7739,Joris Chotard,31,2623,M S,Montpellier,Ligue-1,2023-2024,0.0,0.0267699602874172,0.1029355699580632,0.0609356551308623,0.720548989706443,0.5146778497903165,0.1715592832634388,0.0,0.0,0.0267699602874172,0.22161802673216,0.1572379171052962,historical,,
7772,Marcin Bulka,34,3060,GK,Nice,Ligue-1,2023-2024,0.0,0.0015821238870129,0.0,0.0,0.0294117647058823,0.0,0.0588235294117647,0.0,0.0,0.0015821238870129,0.1397130434017847,0.1397130434017847,historical,,
7891,Renan Lodi,14,1244,D,Marseille,Ligue-1,2023-2024,0.0,0.0518500982032088,0.0,0.0896573617419533,0.4340836012861737,1.0128617363344052,0.4340836012861737,0.0,0.0,0.0518500982032088,0.3502304835239024,0.2518781806698661,historical,,
8049,Jean-Kevin Duverne,19,1349,D S,Nantes,Ligue-1,2023-2024,0.0,0.0414202264541162,0.0,0.0092364652282534,0.2668643439584877,0.2001482579688658,0.2668643439584877,0.0,0.0,0.0414202264541162,0.1407123411459512,0.1348754439953082,historical,,
8638,Lucas Chevalier,33,2970,GK,Lille,Ligue-1,2023-2024,0.0,0.0,0.0,0.0035339625495852,0.0,0.0606060606060606,0.0303030303030303,0.0,0.0,0.0,0.0971342720881556,0.0936003096514579,historical,,
8641,Radoslaw Majecki,12,1080,GK,Monaco,Ligue-1,2023-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0703145259370406,0.0703145259370406,historical,,
8647,Thibault De Smet,27,1852,D M S,Reims,Ligue-1,2023-2024,0.0,0.0085081210557057,0.0,0.0345100044146115,0.1943844492440604,0.6803455723542117,0.3401727861771058,0.0485961123110151,0.0,0.0085081210557057,0.2480737185689015,0.2305002365820512,historical,,
8650,Julien Laporte,23,1823,D S,Lorient,Ligue-1,2023-2024,0.0,0.0403368127906773,0.0,0.0021730251794193,0.6417992320351069,0.0493691716950082,0.1974766867800329,0.0,0.0,0.0403368127906773,0.1522824638566585,0.1489309010208797,historical,,
8651,Enzo Le Fée,25,1548,M S,Rennes,Ligue-1,2023-2024,0.0,0.0301280238145832,0.0581395348837209,0.1013830329053277,0.6976744186046512,1.6279069767441858,0.1744186046511628,0.0,0.0,0.0301280238145832,0.3417858625437284,0.2900955372295061,historical,,
8687,Kiki Kouyate,23,1936,D S,Montpellier,Ligue-1,2023-2024,0.0,0.0396109849968848,0.0929752066115702,0.0742251720194789,0.6043388429752067,0.2324380165289256,0.2324380165289256,0.0464876033057851,0.0,0.0396109849968848,0.1079120529018927,0.0977349815955616,historical,,
9060,Danilo Pereira,26,1981,D S,Paris Saint Germain,Ligue-1,2023-2024,0.0,0.0816143992564282,0.0,0.0,0.4543160020191822,0.0,0.0908632004038364,0.0,0.0,0.0816143992564282,0.485609868228255,0.4802144335179483,historical,,
9279,Krépin Diatta,26,1163,D M S,Monaco,Ligue-1,2023-2024,0.0,0.0626428115084729,0.1547721410146173,0.2029882733944742,0.6964746345657781,1.7798796216680997,0.1547721410146173,0.0,0.0,0.0626428115084729,0.6109354666635227,0.5251310454715149,historical,,
9317,Oussama Targhaline,14,1053,M S,Le Havre,Ligue-1,2023-2024,0.0,0.0120634942227958,0.0,0.0245844759047031,0.5128205128205129,0.6837606837606838,0.2564102564102564,0.0854700854700854,0.0,0.0120634942227958,0.2092099509751185,0.1879474447451086,historical,,
9399,Quentin Merlin,26,2014,D M S,"Marseille,Nantes",Ligue-1,2023-2024,0.0,0.0323105981765831,0.0893743793445878,0.1301179186379964,0.8490566037735848,1.3406156901688182,0.0446871896722939,0.0,0.0,0.0323105981765831,0.3975006426076933,0.3200193259461811,historical,,
9614,Marco Bizot,32,2877,GK,Brest,Ligue-1,2023-2024,0.0,0.0,0.0,0.0041176146818897,0.0,0.0938477580813347,0.0938477580813347,0.0312825860271115,0.0,0.0,0.1400343097971676,0.1373777088512034,historical,,
9638,Arthur Desmas,33,2970,GK,Le Havre,Ligue-1,2023-2024,0.0,0.0,0.0,0.0052908586733268,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,0.0610893760440927,0.0557985173707658,historical,,
9642,Salis Abdul Samed,27,1510,M S,Lens,Ligue-1,2023-2024,0.0,0.0500811617081331,0.0,0.0387263794411097,0.2980132450331126,0.3576158940397351,0.119205298013245,0.0,0.0,0.0500811617081331,0.4949931180511681,0.4096215349430872,historical,,
9652,Alidu Seidu,25,1728,D S,"Clermont Foot,Rennes",Ligue-1,2023-2024,0.0,0.0049922170728677,0.0520833333333333,0.0435046420413224,0.4166666666666666,0.4166666666666666,0.4166666666666666,0.0520833333333333,0.0,0.0049922170728677,0.2354849966650363,0.2274844189620732,historical,,
9655,Pablo Rosario,30,1996,D M S,Nice,Ligue-1,2023-2024,0.0,0.0377549261521018,0.0,0.0658056796351093,0.721442885771543,0.7665330661322645,0.1803607214428857,0.0,0.0,0.0377549261521018,0.4604170325572391,0.4037615034602329,historical,,
9659,Bradley Locko,33,2962,D,Brest,Ligue-1,2023-2024,0.0,0.0083495655231011,0.0911546252532072,0.0492719366925137,0.3646185010128291,0.6988521269412559,0.1519243754220121,0.0,0.0,0.0083495655231011,0.3435961786905337,0.3141141116900834,historical,,
9873,Montassar Talbi,25,2204,D,Lorient,Ligue-1,2023-2024,0.0,0.0281401266624471,0.0,0.0102766643290132,0.2041742286751361,0.2858439201451905,0.0816696914700544,0.0,0.0,0.0281401266624471,0.1847279604909748,0.1802371296619222,historical,,
9929,Théo Le Bris,26,1498,D M S,Lorient,Ligue-1,2023-2024,0.0,0.0603143844718688,0.1201602136181575,0.0788711098946621,0.7810413885180241,0.7810413885180241,0.1201602136181575,0.0,0.0,0.0603143844718688,0.3101216443256041,0.1850146819055279,historical,,
9963,Maximiliano Caufriez,20,1686,D,Clermont Foot,Ligue-1,2023-2024,0.0,0.0118311695767785,0.0533807829181494,0.0101816032274072,0.3202846975088967,0.4804270462633452,0.2669039145907473,0.1601423487544483,0.0,0.0118311695767785,0.1237140016902065,0.1157881129778311,historical,,
10263,Alaa Bellarouch,15,1350,GK,Strasbourg,Ligue-1,2023-2024,0.0,0.0,0.0,0.0022290127972761,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.1107373625040054,0.1107373625040054,historical,,
10300,Jeanuël Belocian,23,1459,D S,Rennes,Ligue-1,2023-2024,0.0,0.0300732420692303,0.0616860863605209,0.02188960290715,0.1850582590815627,0.3701165181631254,0.0,0.0,0.0,0.0300732420692303,0.262915974519917,0.2509974900599903,historical,,
10302,Danley Jean Jacques,33,2694,M S,Metz,Ligue-1,2023-2024,0.0,0.0989440461529422,0.0,0.0148798417785352,1.135857461024499,0.3006681514476614,0.1336302895322939,0.0,0.0,0.0989440461529422,0.1554677033079227,0.0592587215054307,historical,,
10373,Falaye Sacko,19,1373,D S,Montpellier,Ligue-1,2023-2024,0.0,0.0015491750891722,0.065549890750182,0.0243232381046469,0.065549890750182,0.4588492352512745,0.0,0.0,0.0,0.0015491750891722,0.17346692515723,0.1635508355464127,historical,,
10375,Enzo Tchato Mbiayi,17,1119,D S,Montpellier,Ligue-1,2023-2024,0.0,0.0274944453732417,0.0,0.0156890480821557,0.4021447721179624,0.5630026809651475,0.1608579088471849,0.0,0.0,0.0274944453732417,0.261679244934314,0.2263880414693508,historical,,
10389,Fali Candé,25,1836,D S,Metz,Ligue-1,2023-2024,0.0,0.0378025318130704,0.0490196078431372,0.012326824716201,0.6372549019607843,0.2941176470588235,0.196078431372549,0.0,0.0,0.0378025318130704,0.0983585448314746,0.0900157100027974,historical,,
10390,Ismaël Doukouré,22,1672,D M S,Strasbourg,Ligue-1,2023-2024,0.0,0.0116090522466325,0.0,0.0111348325894637,0.4844497607655502,0.4844497607655502,0.2153110047846889,0.0,0.0,0.0116090522466325,0.1851200372533222,0.1644313431391715,historical,,
10770,Soungoutou Magassa,21,1339,D M S,Monaco,Ligue-1,2023-2024,0.0,0.0397267758768382,0.0,0.0076680942880208,0.5377147124719941,0.1344286781179985,0.4705003734129948,0.0,0.0,0.0397267758768382,0.3187446238068256,0.3168458441763426,historical,,
10780,Mory Diaw,30,2700,GK,Clermont Foot,Ligue-1,2023-2024,0.0,0.0,0.0,0.0015327972670396,0.0,0.0666666666666666,0.1,0.0,0.0,0.0,0.0769229301561912,0.0753901328270634,historical,,
10782,Neto Borges,28,2520,D,Clermont Foot,Ligue-1,2023-2024,0.0,0.0184939005079546,0.0357142857142857,0.080975463314514,0.5714285714285714,0.8928571428571428,0.1071428571428571,0.0357142857142857,0.0,0.0184939005079546,0.2030701890055622,0.1465461465330528,historical,,
10787,Mikkel Desler,24,1560,D M S,Toulouse,Ligue-1,2023-2024,0.0,0.0663231400629648,0.0576923076923076,0.0695328314860279,0.9230769230769232,0.5192307692307693,0.1153846153846153,0.0,0.0,0.0663231400629648,0.2076613407295483,0.1652204921612372,historical,,
10791,Stijn Spierings,26,1611,M S,"Lens,Toulouse",Ligue-1,2023-2024,0.0,0.0179369506223241,0.0558659217877094,0.044377415737543,0.6145251396648045,0.7821229050279329,0.3910614525139664,0.0,0.0,0.0179369506223241,0.369215243022535,0.3417650295952179,historical,,
10810,Alexsandro Ribeiro,29,2207,D S,Lille,Ligue-1,2023-2024,0.0,0.0996481854423009,0.0,0.0412632614006189,0.6932487539646579,0.2038966923425464,0.2446760308110557,0.0407793384685092,0.0,0.0996481854423009,0.306277953102631,0.2995326306913967,historical,,
10843,Gédéon Kalulu,19,975,D S,Lorient,Ligue-1,2023-2024,0.0,0.0593433823723059,0.0923076923076923,0.1096261727695281,0.5538461538461539,0.7384615384615385,0.0,0.0,0.0,0.0593433823723059,0.3440741085662291,0.2132386233371037,historical,,
10868,Guela Doué,24,1218,D S,Rennes,Ligue-1,2023-2024,0.0,0.0341224179286601,0.147783251231527,0.0922931188928523,1.1083743842364533,1.2561576354679804,0.0738916256157635,0.0738916256157635,0.0,0.0341224179286601,0.2683140124593462,0.2027034723736676,historical,,
11024,Alan Virginius,16,1039,F M S,"Clermont Foot,Lille",Ligue-1,2023-2024,0.0,0.086284795627213,0.1732435033686236,0.1337908291732094,0.8662175168431183,1.039461020211742,0.0,0.0,0.0,0.086284795627213,0.3447411137456441,0.1541580324696737,historical,,
11157,Sael Kumbedi,17,908,D M S,Lyon,Ligue-1,2023-2024,0.0,0.0273741317999093,0.0991189427312775,0.0637057793864135,0.5947136563876653,0.4955947136563877,0.3964757709251101,0.0,0.0,0.0273741317999093,0.2862874343006621,0.2075017188236708,historical,,
11271,Nathan Zeze,13,1026,D S,Nantes,Ligue-1,2023-2024,0.0,0.0129839149712209,0.0,0.0,0.2631578947368421,0.0,0.087719298245614,0.0,0.0,0.0129839149712209,0.1570412340949763,0.1562430515166437,historical,,
11291,Warren Kamanzi,24,1173,D M S,Toulouse,Ligue-1,2023-2024,0.0,0.0464138628729164,0.2301790281329923,0.180423879124167,0.4603580562659847,0.9207161125319694,0.0767263427109974,0.0,0.0,0.0464138628729164,0.3185414991167652,0.1476490405171424,historical,,
11339,Youssouf Ndayishimiye,23,1715,D M S,Nice,Ligue-1,2023-2024,0.0,0.0640101985185904,0.0,0.0421649675772853,0.7346938775510204,0.577259475218659,0.314868804664723,0.0524781341107871,0.0,0.0640101985185904,0.352489576905792,0.3393709640678441,historical,,
11343,Gabriel Suazo,31,2380,D F M S,Toulouse,Ligue-1,2023-2024,0.0,0.0234516321470131,0.1512605042016807,0.1101754807295794,0.3781512605042016,1.6260504201680674,0.1890756302521008,0.0,0.0,0.0234516321470131,0.27876643296879,0.2099494572079294,historical,,
11766,Manuel Ugarte,25,1938,M S,Paris Saint Germain,Ligue-1,2023-2024,0.0,0.020070991164575,0.0928792569659442,0.0488247421077069,0.4643962848297213,0.6501547987616099,0.2321981424148606,0.0,0.0,0.020070991164575,0.5965524975314229,0.55212950876023,historical,,
11770,Formose Mendy,18,1246,D S,Lorient,Ligue-1,2023-2024,0.0,0.0191632361131844,0.0,0.0116772598394134,0.5056179775280899,0.1444622792937399,0.4333868378812199,0.0,0.0,0.0191632361131844,0.1508337913983969,0.1391565315589835,historical,,
11773,Douglas Augusto,25,1791,M S,Nantes,Ligue-1,2023-2024,0.0,0.0680618843147952,0.0,0.079226510777096,0.8040201005025126,0.9045226130653268,0.3517587939698492,0.0,0.0,0.0680618843147952,0.2983959111848369,0.2212821125946751,historical,,
11776,Guillaume Restes,34,3060,GK,Toulouse,Ligue-1,2023-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.088235294117647,0.0,0.0,0.0,0.0841277904041549,0.0841277904041549,historical,,
11781,Philipp Köhn,22,1980,GK,Monaco,Ligue-1,2023-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1080961432307958,0.1080961432307958,historical,,
11786,Becir Omeragic,28,2316,D M S,Montpellier,Ligue-1,2023-2024,0.0,0.0124310851072979,0.0,0.0323364900671177,0.349740932642487,0.38860103626943,0.155440414507772,0.0,0.0,0.0124310851072979,0.1631339677064221,0.1548792219146545,historical,,
11787,Loïc Négo,28,1583,D M S,Le Havre,Ligue-1,2023-2024,0.0,0.0768066700477334,0.1705622236260265,0.0663329775851697,1.0233733417561592,0.7391029690461149,0.1137081490840176,0.0,0.0,0.0768066700477334,0.2756546968294146,0.1415082221157703,historical,,
11788,Arouna Sangante,30,2698,D,Le Havre,Ligue-1,2023-2024,0.0,0.0217360622139773,0.0,0.0421439649901726,0.5337286879169755,0.5670867309117865,0.2668643439584877,0.0,0.0,0.0217360622139773,0.1850726625801314,0.1592116813079417,historical,,
11789,Josué Casimir,30,2066,D F M S,Le Havre,Ligue-1,2023-2024,0.0,0.0648903044973863,0.217812197483059,0.1901415804588566,0.914811229428848,1.3068731848983544,0.2613746369796709,0.0,0.0,0.0648903044973863,0.3251603543974769,0.1581142432825407,historical,,
11796,Étienne Youté,22,1947,D,Le Havre,Ligue-1,2023-2024,0.0,0.0116524312111372,0.0,0.0057445493496621,0.2773497688751926,0.1386748844375963,0.0462249614791987,0.0,0.0,0.0116524312111372,0.1614903970600001,0.156579540299111,historical,,
11797,Maxime Colin,22,1835,D,Metz,Ligue-1,2023-2024,0.0,0.0112895184178768,0.0,0.0337814361729966,0.2942779291553133,0.1961852861035422,0.1471389645776566,0.0,0.0,0.0112895184178768,0.1418445306431695,0.1261903965586862,historical,,
11818,Ângelo,21,1065,F M S,Strasbourg,Ligue-1,2023-2024,0.0,0.0496784764223955,0.2535211267605634,0.2660207953435224,0.76056338028169,2.197183098591549,0.1690140845070422,0.0,0.0,0.0496784764223955,0.5491578231605005,0.3442918758472086,historical,,
11819,Clinton Mata,28,2223,D S,Lyon,Ligue-1,2023-2024,0.0,0.0251614665122408,0.1214574898785425,0.0963662103240789,0.5668016194331983,0.5668016194331983,0.242914979757085,0.0,0.0,0.0251614665122408,0.3643386096501278,0.2724896640203863,historical,,
12045,Aron Dønnum,27,1628,F M S,Toulouse,Ligue-1,2023-2024,0.0,0.0673170761303651,0.0552825552825552,0.1367484466104107,1.160933660933661,1.2714987714987716,0.4422604422604422,0.0,0.0,0.0673170761303651,0.3173717197845404,0.1961202307945204,historical,,
12382,Nathaniel Adjei,15,1243,D S,Lorient,Ligue-1,2023-2024,0.0,0.026409879075071,0.0,0.0051687867024782,0.2896218825422365,0.2172164119066773,0.1448109412711182,0.0,0.0,0.026409879075071,0.2026942033509477,0.1995670235748024,historical,,
7490,Mason Greenwood,34,2851,F M S,Marseille,Ligue-1,2024-2025,0.6944931602946335,0.6087158992625211,0.1578393546124167,0.215500852740551,3.7881445106980007,1.483689933356717,0.09470361276745,0.0,0.4735180638372501,0.3927646248602357,0.8253564766857424,0.3438626157962013,historical,,
3226,Ousmane Dembélé,29,1747,F M S,Paris Saint Germain,Ligue-1,2024-2025,1.081854607899256,0.954881821160376,0.3606182026330853,0.4534255182685071,4.997137950772753,3.142530051516886,0.0515168860904407,0.0,1.030337721808815,0.9157240844017688,1.65198162829255,0.4952426486647019,historical,,
8056,Arnaud Kalimuendo Muinga,33,2630,F M S,Rennes,Ligue-1,2024-2025,0.5817490494296578,0.6152902279870704,0.1026615969581749,0.0986319361998214,2.6007604562737643,0.6501901140684411,0.0684410646387832,0.0,0.4106463878326996,0.4072033447981901,0.610108506316921,0.1518721844250258,historical,,
8636,Jonathan Christian David,32,2535,F S,Lille,Ligue-1,2024-2025,0.5680473372781065,0.6907018516543348,0.1775147928994083,0.1669993854221507,2.591715976331361,1.2781065088757395,0.1420118343195266,0.0,0.3550295857988166,0.5018024692124516,0.7975078168264508,0.2133663608169062,historical,,
3277,Alexandre Lacazette,30,2092,F S,Lyon,Ligue-1,2024-2025,0.6453154875717017,0.7746170949454403,0.0860420650095602,0.1628227706020964,2.538240917782027,1.118546845124283,0.2151051625239005,0.0,0.4302103250478011,0.5784166300487679,0.8883020485329298,0.251415534849576,historical,,
10016,Bradley Barcola,34,2223,F M S,Paris Saint Germain,Ligue-1,2024-2025,0.5668016194331983,0.6211618127429533,0.4048582995951417,0.4021956437542612,2.995951417004049,2.0242914979757085,0.0809716599190283,0.0,0.5668016194331983,0.6211618127429533,1.4072089609105576,0.5765325927103941,historical,,
11817,Emanuel Emegha,27,2331,F M,Strasbourg,Ligue-1,2024-2025,0.5405405405405406,0.6804917148641638,0.1158301158301158,0.077195788039664,2.3552123552123554,0.694980694980695,0.193050193050193,0.0,0.5405405405405406,0.6804917148641638,0.8130125616565638,0.1221911694034646,historical,,
6401,Amine Gouiri,33,2122,F M S,"Marseille,Rennes",Ligue-1,2024-2025,0.5513666352497644,0.4534297221244561,0.2120640904806786,0.1934388833002843,3.4354382657869937,1.4420358152686146,0.0848256361922714,0.0,0.5513666352497644,0.4534297221244561,0.7444283060473191,0.1679007777141918,historical,,
6905,Ludovic Ajorque,31,2533,F S,Brest,Ligue-1,2024-2025,0.4619028819581524,0.4474314421480039,0.0710619818397157,0.1089277006634259,1.9186735096723253,1.2435846821950258,0.1776549545992893,0.0,0.4619028819581524,0.4204245081683933,0.4603435846646396,0.1142967127240014,historical,,
10349,Mika Biereth,16,1255,F,Monaco,Ligue-1,2024-2025,0.9322709163346614,0.8752766366736346,0.1434262948207171,0.3437623241508149,3.01195219123506,1.5776892430278886,0.0,0.0,0.8605577689243027,0.7662590057013996,1.27986471889266,0.2426046046810558,historical,,
8006,Evann Guessand,33,2609,F M S,Nice,Ligue-1,2024-2025,0.4139517056343426,0.3375535776596637,0.2759678037562285,0.21447904583605,2.104254503641242,1.103871215024914,0.0689919509390571,0.0,0.4139517056343426,0.3375535776596637,0.6753681954774603,0.1869656495327303,historical,,
13057,Lucas Stassin,28,1916,F S,Saint-Etienne,Ligue-1,2024-2025,0.5636743215031316,0.3949970070715985,0.1878914405010438,0.1807988443439107,2.066805845511482,0.8455114822546972,0.1878914405010438,0.0,0.5636743215031316,0.3949970070715985,0.5876263945036818,0.1722014378484082,historical,,
3746,Gaetan Laborde,28,1845,F S,Nice,Ligue-1,2024-2025,0.5365853658536586,0.6106752504299326,0.1951219512195122,0.2489980237513053,3.609756097560976,1.3170731707317074,0.048780487804878,0.0,0.3414634146341463,0.4623640057880703,0.7312419225529927,0.1981771124935731,historical,,
8187,Georges Mikautadze,34,1397,F M S,Lyon,Ligue-1,2024-2025,0.7086614173228346,0.7383611654288101,0.3865425912670007,0.3427683133311948,3.60773085182534,1.4173228346456692,0.1288475304223335,0.0,0.5153901216893343,0.5424884006477033,1.0677026947273598,0.3104337187631905,historical,,
11755,Keito Nakamura,32,2702,F M S,Reims,Ligue-1,2024-2025,0.3663952627683197,0.3075370427323085,0.0666173205033308,0.1074623325798277,2.8312361213915618,0.7994078460399704,0.1665433012583271,0.0,0.3663952627683197,0.3075370427323085,0.5454224088042423,0.1692950526468847,historical,,
3285,Gaetan Perrin,34,2750,F M S,Auxerre,Ligue-1,2024-2025,0.3272727272727272,0.2021568318388678,0.36,0.2787366670099171,1.930909090909091,2.389090909090909,0.0654545454545454,0.0,0.3272727272727272,0.2021568318388678,0.4608825241977518,0.1867985210635445,historical,,
3674,Abdoulaye Touré,28,2347,M S,Le Havre,Ligue-1,2024-2025,0.3834682573498082,0.3598176324751956,0.0383468257349808,0.0223852893790769,1.8023008095440989,0.2684277801448658,0.1917341286749041,0.0,0.0766936514699616,0.0974925083211814,0.298937759443508,0.2561234401734994,historical,,
6986,Hamed Junior Traore,26,2154,F M,Auxerre,Ligue-1,2024-2025,0.4178272980501392,0.319619195426822,0.0835654596100278,0.1216727190373418,2.883008356545961,1.128133704735376,0.2089136490250696,0.0,0.4178272980501392,0.319619195426822,0.5833337974311747,0.195469227398961,historical,,
11767,Gonçalo Ramos,22,1047,F S,Paris Saint Germain,Ligue-1,2024-2025,0.8595988538681949,1.3982272464088177,0.2578796561604584,0.2872613842004008,4.727793696275072,1.2893982808022924,0.0859598853868194,0.0,0.6876790830945558,1.2022141668209032,1.5810794270141075,0.3429255490444793,historical,,
11808,Andrey Santos,32,2861,M,Strasbourg,Ligue-1,2024-2025,0.3145753233135267,0.2036666498694937,0.094372596994058,0.1044898598667459,1.4155889549108702,0.8493533729465222,0.2516602586508213,0.0,0.3145753233135267,0.2036666498694937,0.5268118038385513,0.3606305921717837,historical,,
3291,Adrien Rabiot,29,2476,M S,Marseille,Ligue-1,2024-2025,0.327140549273021,0.2648496138449511,0.1817447495961227,0.1437557709774962,1.7810985460420037,1.054119547657512,0.1453957996768982,0.0,0.327140549273021,0.2648496138449511,0.7242023039260136,0.3911008453222295,historical,,
7652,Zuriko Davitashvili,33,2815,F M S,Saint-Etienne,Ligue-1,2024-2025,0.2877442273534636,0.2567604114541363,0.2557726465364121,0.181186563558678,2.238010657193606,1.6625222024866786,0.0959147424511545,0.0,0.2238010657193605,0.2081575254193419,0.4024383079386308,0.1142108174169942,historical,,
9490,Matthis Abline,34,2823,F M S,Nantes,Ligue-1,2024-2025,0.2869287991498406,0.3017640457855781,0.0637619553666312,0.133995188916781,2.3273113708820405,0.8289054197662061,0.0956429330499468,0.0,0.255047821466525,0.2775314702443565,0.5097755443455214,0.1469275167787904,historical,,
12850,Esteban Lepaul,28,1638,F S,Angers,Ligue-1,2024-2025,0.4945054945054945,0.4024731703000245,0.0,0.0631623565741292,2.2527472527472527,0.3846153846153846,0.1098901098901098,0.0,0.4945054945054945,0.4024731703000245,0.4459197662647936,0.0452544179919001,historical,,
7169,Moses Simon,32,2661,F M S,Nantes,Ligue-1,2024-2025,0.2705749718151071,0.2335369295998147,0.3382187147688839,0.2952606371250066,1.488162344983089,1.927846674182638,0.0676437429537767,0.0,0.1352874859075535,0.1307055717092658,0.5189207129457624,0.1782856724228134,historical,,
8094,Mathis Cherki,30,2050,F M S,Lyon,Ligue-1,2024-2025,0.3512195121951219,0.2336144003199368,0.4829268292682927,0.5192253778711325,1.975609756097561,3.292682926829268,0.1317073170731707,0.0,0.3512195121951219,0.2336144003199368,0.9134108959174738,0.4797165878298806,historical,,
12104,Neil El Aynaoui,24,1596,M S,Lens,Ligue-1,2024-2025,0.4511278195488721,0.2661808472497851,0.056390977443609,0.1159922599869507,1.0714285714285714,1.3533834586466165,0.225563909774436,0.0,0.281954887218045,0.1375933250419347,0.4376606272771619,0.3195048954085748,historical,,
3603,Corentin Tolisso,32,2343,M S,Lyon,Ligue-1,2024-2025,0.2688860435339308,0.2176239564370903,0.1536491677336748,0.1538986646511834,1.9590268886043531,1.1907810499359794,0.1536491677336748,0.0,0.2688860435339308,0.2176239564370903,0.9238843693756876,0.6410530108896474,historical,,
8980,Luis Henrique,33,2646,D M S,Marseille,Ligue-1,2024-2025,0.238095238095238,0.1840795553764518,0.238095238095238,0.1842175991128699,1.020408163265306,1.8027210884353744,0.0,0.0,0.238095238095238,0.1840795553764518,0.6837561028394974,0.3892542684742179,historical,,
10796,Zakaria Aboukhlal,26,1935,F M S,Toulouse,Ligue-1,2024-2025,0.3255813953488372,0.556536847768828,0.0930232558139534,0.0788329883023749,2.9302325581395348,0.6046511627906976,0.1860465116279069,0.0,0.2790697674418604,0.4858303222545358,0.596976993388908,0.0950060523180074,historical,,
465,Joshua King,28,1685,F M S,Toulouse,Ligue-1,2024-2025,0.3204747774480712,0.4141902613014159,0.1602373887240356,0.0925408718991438,2.6706231454005938,0.9080118694362018,0.1068249258160237,0.0,0.3204747774480712,0.4141902613014159,0.4955004064880245,0.1063620393172746,historical,,
3475,Ludovic Blas,29,2332,F M S,Rennes,Ligue-1,2024-2025,0.2315608919382504,0.2153634960806287,0.3087478559176672,0.2175597359360823,2.199828473413379,1.813893653516295,0.2315608919382504,0.0,0.2315608919382504,0.2153634960806287,0.5455587643372792,0.2370531644710494,historical,,
3721,Romain Del Castillo,26,1246,F M S,Brest,Ligue-1,2024-2025,0.4333868378812199,0.311371817434413,0.2889245585874799,0.3203122728738939,1.5168539325842696,2.6725521669341896,0.0,0.0,0.2166934189406099,0.0917616692098099,0.40367084494037,0.2026045928600081,historical,,
5356,Breel Embolo,29,1853,F M S,Monaco,Ligue-1,2024-2025,0.2914193200215866,0.6011938553301469,0.1942795466810577,0.285716025129612,2.428494333513222,1.5056664867781977,0.2428494333513221,0.0,0.2914193200215866,0.6011938553301469,1.035173919536395,0.2633963027216104,historical,,
6147,Denis Zakaria,26,2156,M S,Monaco,Ligue-1,2024-2025,0.2504638218923933,0.1855066812775186,0.1669758812615955,0.0663142725963539,1.2940630797773656,0.6679035250463822,0.2087198515769944,0.0,0.1669758812615955,0.1220479050689205,0.7056280182318586,0.5986729891303795,historical,,
6846,Sofiane Diop,28,1018,F M S,Nice,Ligue-1,2024-2025,0.5304518664047151,0.4903211903965104,0.3536345776031434,0.2752214479159512,1.9449901768172888,2.1218074656188604,0.2652259332023575,0.0,0.5304518664047151,0.4903211903965104,1.0636877220065457,0.4461903693355722,historical,,
7313,Lee Kang-In,30,1670,F M S,Paris Saint Germain,Ligue-1,2024-2025,0.3233532934131736,0.2323116011315298,0.3233532934131736,0.3670329631244886,2.2095808383233533,3.0179640718562872,0.0538922155688622,0.0,0.3233532934131736,0.2323116011315298,1.0586901775778768,0.6753451279448177,historical,,
8239,Takumi Minamino,31,2269,M S,Monaco,Ligue-1,2024-2025,0.2379903040987219,0.3869925969501538,0.1189951520493609,0.2679154000693662,2.221242838254738,1.5866020273248127,0.1586602027324812,0.0,0.2379903040987219,0.3869925969501538,0.9093529797693136,0.2860184244929746,historical,,
8920,Dilane Bakwa,30,2544,D F M S,Strasbourg,Ligue-1,2024-2025,0.2122641509433962,0.1716354824734395,0.2830188679245283,0.2733729841662043,1.8396226415094337,1.6981132075471697,0.1415094339622641,0.0,0.2122641509433962,0.1716354824734395,0.5960579824695399,0.3137141581677463,historical,,
