id,player_name,position,team_title,league,season,position_main,games,time,minutes_per_game,high_participation,goals_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,xGChain_90,xGBuildup_90,target_xG_90
10975,Largie Ramazani,F M S,Almeria,La-Liga,2022-2023,F,33,1379,41.78787878787879,0,0.1957940536620739,0.0652646845540246,0.1277227373962561,2.675852066715011,0.8484408992023205,0.3915881073241479,0.0,0.5058728590299678,0.1606302301414943,0.2839855488694993
2304,Leo Baptistao,F M S,Almeria,La-Liga,2022-2023,F,28,1775,63.392857142857146,1,0.2028169014084507,0.0507042253521126,0.0668230692265738,2.230985915492958,0.8619718309859155,0.3549295774647887,0.0,0.3277984883373891,0.0834512093904572,0.2521344640830033
10972,Lucas Robertone,M S,Almeria,La-Liga,2022-2023,M,37,2896,78.27027027027027,1,0.0621546961325966,0.2175414364640883,0.2336451646039591,1.1187845303867403,1.647099447513812,0.2175414364640883,0.0,0.4115288555673554,0.2244469722236367,0.0737053664814094
8978,Luis Suárez,F M S,Almeria,La-Liga,2022-2023,F,21,1498,71.33333333333333,1,0.240320427236315,0.240320427236315,0.1562029796245897,2.343124165554072,0.8411214953271028,0.240320427236315,0.0600801068090787,0.4639594354113447,0.0965040006385109,0.2559382576515304
1131,Rodrigo Ely,D,Almeria,La-Liga,2022-2023,D,36,3162,87.83333333333333,1,0.0,0.0284629981024667,0.0178825595297725,0.540796963946869,0.1707779886148007,0.2277039848197343,0.0284629981024667,0.1873677667138472,0.1804629739451679,0.022945913726524
10974,Samú Costa,M S,Almeria,La-Liga,2022-2023,M,32,1986,62.0625,1,0.0453172205438066,0.0906344410876132,0.0434982823067291,0.9063444108761328,0.5891238670694865,0.2265861027190332,0.0,0.2455312750524534,0.2262238678423929,0.0901857877341507
2594,Sergio Akieme,D M S,Almeria,La-Liga,2022-2023,D,29,2303,79.41379310344827,1,0.0390794615718627,0.0,0.0805556905406146,0.8988276161528441,0.8206686930091185,0.1953973078593139,0.0,0.325542753574463,0.2440217487624014,0.0689676203823612
10971,Srdjan Babic,D S,Almeria,La-Liga,2022-2023,D,34,2997,88.1470588235294,1,0.09009009009009,0.0,0.0058707032721858,0.2702702702702703,0.2102102102102102,0.1501501501501501,0.0,0.1947505905239789,0.1897925728031465,0.0436726739971308
8773,Álex Centelles,D M S,Almeria,La-Liga,2022-2023,D,15,1118,74.53333333333333,1,0.0805008944543828,0.1610017889087656,0.0902500671662777,0.4830053667262969,1.0465116279069768,0.0,0.0,0.3602552311311681,0.279115735518218,0.0651055270695995
10973,Íñigo Eguaras,M S,Almeria,La-Liga,2022-2023,M,25,936,37.44,0,0.0961538461538461,0.0961538461538461,0.0622425285669473,0.6730769230769231,1.0576923076923077,0.5769230769230769,0.0,0.3263994244536242,0.272873107326002,0.0788270956120238
2166,Adrián Embarba,F M S,"Almeria,Espanyol",La-Liga,2022-2023,F,30,1536,51.2,0,0.234375,0.17578125,0.1851597209133615,2.9296875,1.81640625,0.17578125,0.05859375,0.3311695194861386,0.1214875540608773,0.2315276697845547
5042,Fernando Pacheco,GK,"Almeria,Espanyol",La-Liga,2022-2023,GK,17,1530,90.0,1,0.0,0.0,0.0074308040168355,0.0,0.1764705882352941,0.0,0.0,0.0821057905388229,0.074674986741122,0.0
5091,Alex Berenguer,F M S,Athletic Club,La-Liga,2022-2023,F,37,2313,62.513513513513516,1,0.1556420233463035,0.0389105058365758,0.1923828020851319,2.217898832684825,2.062256809338521,0.0778210116731517,0.0,0.4588454281947492,0.1863515798132939,0.2201326841539214
2130,Dani García,M S,Athletic Club,La-Liga,2022-2023,M,25,1515,60.6,1,0.0,0.1188118811881188,0.0339810162192524,0.4752475247524752,0.594059405940594,0.3564356435643564,0.0,0.2624627753428303,0.2313402611946706,0.0295196120986844
6766,Dani Vivian,D S,Athletic Club,La-Liga,2022-2023,D,29,2368,81.65517241379311,1,0.0380067567567567,0.0,0.0381675419772069,0.4940878378378379,0.2280405405405405,0.2660472972972973,0.0380067567567567,0.1935673427746027,0.1747992537629387,0.0309566931163489
2452,De Marcos,D S,Athletic Club,La-Liga,2022-2023,D,37,2834,76.5945945945946,1,0.0317572335920959,0.1905434015525758,0.1084401586073948,0.1270289343683839,1.1750176429075512,0.2223006351446718,0.0,0.3443751211331378,0.2660896037964856,0.0239425349320714
7020,Gorka Guruzeta,F S,Athletic Club,La-Liga,2022-2023,F,30,1409,46.96666666666667,0,0.3832505322924059,0.063875088715401,0.0791715281553476,3.257629524485451,0.8942512420156139,0.127750177430802,0.0,0.6079527644362536,0.2076640492866993,0.4077952151498086
2399,Iñaki Williams,F M S,Athletic Club,La-Liga,2022-2023,F,36,2884,80.11111111111111,1,0.3120665742024965,0.0936199722607489,0.1921867899694861,2.6525658807212205,1.2170596393897364,0.0624133148404993,0.0,0.5486563909553436,0.1205653243700763,0.3527177156926999
2484,Iñigo Martínez,D,Athletic Club,La-Liga,2022-2023,D,15,1341,89.4,1,0.0671140939597315,0.0,0.0135971004480883,0.6711409395973155,0.3355704697986577,0.0671140939597315,0.0,0.2465539163091039,0.240993356744715,0.0667853962830049
5077,Mikel Vesga,M S,Athletic Club,La-Liga,2022-2023,M,36,2566,71.27777777777777,1,0.1052221356196414,0.1052221356196414,0.0530464709311758,1.0171473109898674,0.7014809041309431,0.1753702260327357,0.0,0.3317849222927798,0.2869247188552087,0.1356265225809935
2401,Muniain,M S,Athletic Club,La-Liga,2022-2023,M,30,1704,56.8,0,0.0,0.1584507042253521,0.2020766429970382,1.4788732394366195,2.482394366197183,0.1056338028169014,0.0,0.6123662871492266,0.407656120221642,0.1732256790478779
9211,Nico Williams,M S,Athletic Club,La-Liga,2022-2023,M,36,2713,75.36111111111111,1,0.1990416513085146,0.1326944342056763,0.1838691472743562,2.023590121636565,1.45963877626244,0.0995208256542573,0.0,0.5239815823390526,0.1910183777970183,0.199680545178839
7779,Oihan Sancet,M S,Athletic Club,La-Liga,2022-2023,M,36,2588,71.88888888888889,1,0.347758887171561,0.0695517774343122,0.1591537560090146,1.9822256568778984,1.5301391035548686,0.2086553323029366,0.0347758887171561,0.5646361482590206,0.2245428692261577,0.2960967478576984
2400,Raúl García,F M S,Athletic Club,La-Liga,2022-2023,F,35,900,25.714285714285715,0,0.2,0.3,0.11561676627025,5.1,0.8,0.4,0.0,0.7000629723072053,0.1928486321121454,0.4578567340970039
5185,Unai Simón,GK,Athletic Club,La-Liga,2022-2023,GK,31,2748,88.64516129032258,1,0.0,0.0,0.0,0.0,0.0,0.0655021834061135,0.0,0.0749137177331348,0.0749137177331348,0.0
5062,Yeray Álvarez,D S,Athletic Club,La-Liga,2022-2023,D,28,2343,83.67857142857143,1,0.0384122919334187,0.0384122919334187,0.0517880251910179,0.3072983354673496,0.5377720870678617,0.2688860435339308,0.0384122919334187,0.2166116750642905,0.1801199984000983,0.0200721781543442
2229,Yuri,D S,Athletic Club,La-Liga,2022-2023,D,29,2403,82.86206896551724,1,0.0374531835205992,0.0374531835205992,0.049338283624207,1.048689138576779,0.7865168539325843,0.2621722846441947,0.0374531835205992,0.2596733670277095,0.2229620456304889,0.0476075620617201
2403,Íñigo Lekue,D S,Athletic Club,La-Liga,2022-2023,D,20,1326,66.3,1,0.0,0.0678733031674208,0.0410636398536722,0.6108597285067874,0.8823529411764706,0.0678733031674208,0.0,0.3516571395250871,0.3131142111570991,0.0167204184895929
2270,Antoine Griezmann,F M S,Atletico Madrid,La-Liga,2022-2023,F,38,2853,75.07894736842105,1,0.473186119873817,0.5047318611987383,0.4934885301730046,3.501577287066246,2.6813880126182967,0.0630914826498422,0.0,0.9745648437493984,0.3549721520335328,0.3707000137268555
3059,Axel Witsel,D M S,Atletico Madrid,La-Liga,2022-2023,D,33,2248,68.12121212121212,1,0.0,0.0,0.0241422833248416,0.400355871886121,0.1601423487544483,0.0800711743772241,0.040035587188612,0.2372901505803908,0.2220264899136757,0.0259304768322996
1516,Geoffrey Kondogbia,M S,Atletico Madrid,La-Liga,2022-2023,M,20,995,49.75,0,0.0,0.1809045226130653,0.0768423449229355,0.9949748743718594,0.4522613065326633,0.3618090452261306,0.0,0.3276655269253193,0.2897051534236377,0.0385208045642579
2278,Giménez,D S,Atletico Madrid,La-Liga,2022-2023,D,28,2419,86.39285714285714,1,0.0744109136006614,0.0372054568003307,0.0200577834259168,0.8185200496072758,0.260438197602315,0.3348491112029764,0.0,0.2943668069118505,0.2623449721184581,0.0979814892184295
8923,Ivo Grbic,GK S,Atletico Madrid,La-Liga,2022-2023,GK,12,916,76.33333333333333,1,0.0,0.0,0.0,0.0,0.0,0.1965065502183406,0.0,0.1187460236332692,0.1187460236332692,0.0
2261,Jan Oblak,GK,Atletico Madrid,La-Liga,2022-2023,GK,28,2501,89.32142857142857,1,0.0,0.0,0.0,0.0,0.0,0.0359856057576969,0.0,0.1460302309909525,0.1460302309909525,0.0
2269,Koke,M S,Atletico Madrid,La-Liga,2022-2023,M,33,2581,78.21212121212122,1,0.0,0.1046106160402944,0.0551968674236422,0.5579232855482371,0.9763657497094148,0.1394808213870592,0.0,0.5868040315203544,0.5288617442954145,0.034625066310046
2518,Marcos Llorente,D F M S,Atletico Madrid,La-Liga,2022-2023,D,22,1722,78.27272727272727,1,0.0522648083623693,0.1045296167247386,0.225579866568334,1.254355400696864,1.5156794425087108,0.2613240418118467,0.0,0.5707902584601362,0.3039376643074202,0.0839593577221399
6136,Mario Hermoso,D S,Atletico Madrid,La-Liga,2022-2023,D,26,2110,81.15384615384616,1,0.1279620853080568,0.0853080568720379,0.0859248274186917,0.6398104265402843,0.5971563981042654,0.1279620853080568,0.0853080568720379,0.5374604357291737,0.4947103851638134,0.1250257281105418
8963,Nahuel Molina,D M,Atletico Madrid,La-Liga,2022-2023,D,33,2873,87.06060606060606,1,0.1253045596936999,0.0626522798468499,0.116436081660313,0.6578489383919248,1.1903933170901495,0.2192829794639749,0.0313261399234249,0.5392431736568147,0.3550831995984838,0.1009147356335933
7432,Reinildo,D,Atletico Madrid,La-Liga,2022-2023,D,22,1865,84.77272727272727,1,0.0,0.0,0.0145952879943093,0.2895442359249329,0.4343163538873995,0.193029490616622,0.0,0.2286797829331885,0.2118746263471908,0.0297506696347337
1145,Rodrigo de Paul,M S,Atletico Madrid,La-Liga,2022-2023,M,30,1964,65.46666666666667,1,0.0916496945010183,0.3207739307535642,0.3066078906161843,0.9623217922606924,2.19959266802444,0.2291242362525458,0.0,0.7104026802100408,0.4624547153453356,0.0642740977795267
2266,Saúl Ñíguez,D M S,Atletico Madrid,La-Liga,2022-2023,D,31,1084,34.96774193548387,0,0.2490774907749077,0.0,0.0598499564474579,1.7435424354243545,0.5811808118081181,0.6642066420664207,0.0,0.4900884576918509,0.2897740694663291,0.1528065607322868
2263,Stefan Savic,D,Atletico Madrid,La-Liga,2022-2023,D,22,1951,88.68181818181819,1,0.0,0.0,0.002442441388071,0.0922603792926704,0.0461301896463352,0.1845207585853408,0.0922603792926704,0.188709859364403,0.188709859364403,0.0196847766408671
3425,Thomas Lemar,M S,Atletico Madrid,La-Liga,2022-2023,M,27,1264,46.81481481481482,0,0.0712025316455696,0.2136075949367088,0.133993087389471,0.925632911392405,1.92246835443038,0.0712025316455696,0.0,0.5115618019164363,0.3242697372083564,0.0853866273154139
2272,Yannick Carrasco,D F M S,Atletico Madrid,La-Liga,2022-2023,D,35,2342,66.91428571428571,1,0.2690008539709649,0.1152860802732707,0.1724252936586953,2.574722459436379,1.729291204099061,0.0768573868488471,0.0,0.6447605369731872,0.2413987285234066,0.3435771360780238
1804,Álvaro Morata,F S,Atletico Madrid,La-Liga,2022-2023,F,36,1930,53.611111111111114,0,0.6062176165803109,0.0932642487046632,0.0922847956978749,3.3108808290155443,0.7927461139896372,0.1865284974093264,0.0,0.7515381111382202,0.1543631644369407,0.6831492817154821
2275,Ángel Correa,F M S,Atletico Madrid,La-Liga,2022-2023,F,35,1434,40.97142857142857,0,0.5648535564853556,0.0627615062761506,0.2546319837787161,2.6987447698744766,1.4435146443514644,0.1882845188284518,0.0627615062761506,0.7515691252518835,0.2944058250776145,0.4219724902898759
200,Andreas Christensen,D S,Barcelona,La-Liga,2022-2023,D,23,1783,77.52173913043478,1,0.0504767246214245,0.0504767246214245,0.0360320241880497,0.5047672462142456,0.3028603477285473,0.1009534492428491,0.0,0.4282903601637447,0.4211874419600774,0.0603541567612416
7967,Anssumane Fati,F S,Barcelona,La-Liga,2022-2023,F,36,1342,37.27777777777778,0,0.4694485842026826,0.2011922503725782,0.1136682564378806,4.090909090909091,1.005961251862891,0.2011922503725782,0.0,1.0969058410215973,0.3730213672586129,0.7058608803020905
8045,Eric Garcia,D M S,Barcelona,La-Liga,2022-2023,D,24,1411,58.791666666666664,0,0.0637845499645641,0.0,0.0173763004623348,0.4464918497519489,0.0637845499645641,0.1913536498936924,0.0,0.5591877186070259,0.5374254826997544,0.0675978435270757
6441,Ferrán Torres,F M S,Barcelona,La-Liga,2022-2023,F,33,1372,41.57575757575758,0,0.2623906705539358,0.1311953352769679,0.3102744235752188,2.5583090379008744,1.7055393586005831,0.3279883381924198,0.0655976676384839,0.8235481930027766,0.2948435768756592,0.3929043921530681
1489,Franck Kessié,M S,Barcelona,La-Liga,2022-2023,M,28,953,34.035714285714285,0,0.0944386149003148,0.0944386149003148,0.0671932544727327,1.416579223504722,0.7555089192025184,0.3777544596012592,0.0,0.5341605289769823,0.3299131046429449,0.1476800900464731
7781,Frenkie de Jong,M S,Barcelona,La-Liga,2022-2023,M,33,2542,77.03030303030303,1,0.07081038552321,0.1416207710464201,0.1683849280327851,0.6372934697088907,1.5932336742722266,0.1062155782848151,0.0,1.0298833811661503,0.84257302976878,0.0953658609368921
9804,Gavi,F M S,Barcelona,La-Liga,2022-2023,F,36,2553,70.91666666666667,1,0.0705052878965922,0.1410105757931845,0.134877610653989,0.9870740305522916,1.3396004700352526,0.3525264394829612,0.0,0.6821563713839136,0.4951232600164819,0.1042288265351893
2093,Jordi Alba,D S,Barcelona,La-Liga,2022-2023,D,24,1414,58.916666666666664,0,0.1272984441301273,0.1909476661951909,0.4508009324801356,0.8274398868458275,2.418670438472419,0.2545968882602546,0.0636492220650636,0.9054322446178766,0.6436718761515204,0.0493247048531512
6433,Jules Koundé,D S,Barcelona,La-Liga,2022-2023,D,29,2437,84.03448275862068,1,0.0369306524415264,0.1107919573245794,0.0985339601441245,0.5170291341813705,0.5908904390644234,0.0738613048830529,0.0,0.6852277719358782,0.620879736057512,0.0625763601934171
2090,Marc-André ter Stegen,GK,Barcelona,La-Liga,2022-2023,GK,38,3352,88.21052631578948,1,0.0,0.0,0.0060856379879758,0.0,0.0805489260143198,0.0,0.0,0.324218820720502,0.3204888928634934,0.0
1621,Marcos Alonso,D S,Barcelona,La-Liga,2022-2023,D,24,1143,47.625,0,0.0787401574803149,0.0,0.0325502618032646,0.4724409448818897,0.4724409448818897,0.2362204724409448,0.0,0.5825109433705412,0.5790597663854989,0.085994788614197
3226,Ousmane Dembélé,F M S,Barcelona,La-Liga,2022-2023,F,25,1427,57.08,0,0.3153468815697267,0.4414856341976174,0.3753038172328814,3.0903994393833214,2.585844428871759,0.2522775052557813,0.0,1.0716606448153223,0.466215877735644,0.3281054695508199
8935,Pedri,F M S,Barcelona,La-Liga,2022-2023,F,26,2002,77.0,1,0.2697302697302697,0.0449550449550449,0.2583744391784087,0.989010989010989,1.888111888111888,0.0899100899100899,0.0,1.1184677016083058,0.7692714899938394,0.2237313479133002
8026,Raphinha,F M S,Barcelona,La-Liga,2022-2023,F,36,2107,58.52777777777778,0,0.2990033222591362,0.2990033222591362,0.4499235580837523,3.374466065495966,2.434741338395824,0.4271476032273374,0.0,1.1027419041996045,0.5853516608741847,0.4287937902334916
227,Robert Lewandowski,F S,Barcelona,La-Liga,2022-2023,F,34,2862,84.17647058823529,1,0.7232704402515724,0.220125786163522,0.1998043131176968,4.245283018867925,1.1320754716981132,0.0628930817610062,0.0314465408805031,1.1555422633980057,0.3104222953061825,0.8157006606647054
8091,Ronald Araújo,D S,Barcelona,La-Liga,2022-2023,D,22,1813,82.4090909090909,1,0.0,0.0992829564258135,0.0501482496505538,0.8935466078323221,0.3474903474903475,0.2482073910645339,0.0496414782129067,0.662283369951809,0.6362453247823737,0.0996782582600473
2104,Sergi Roberto,D M S,Barcelona,La-Liga,2022-2023,D,23,1305,56.73913043478261,0,0.2758620689655172,0.0689655172413793,0.0761217137734437,1.2413793103448276,0.7586206896551724,0.2068965517241379,0.0,0.7503975642652346,0.5721271996354235,0.1582811864028716
2095,Sergio Busquets,M S,Barcelona,La-Liga,2022-2023,M,30,2359,78.63333333333334,1,0.0,0.1526070368800339,0.0984762302880546,0.3433658329800763,0.953793980500212,0.2289105553200509,0.0381517592200084,0.6930735825682189,0.6476062068446441,0.0135376997885814
9805,Álex Balde,D F M S,Barcelona,La-Liga,2022-2023,D,33,2484,75.27272727272727,1,0.036231884057971,0.217391304347826,0.1677290294859288,0.6884057971014493,0.7971014492753623,0.144927536231884,0.0,0.6594648515211714,0.5376220596076894,0.0626311289902398
8733,Alfonso Espino,D S,Cadiz,La-Liga,2022-2023,D,36,3130,86.94444444444444,1,0.0,0.1150159744408945,0.1160910956133097,0.5750798722044728,1.0063897763578271,0.2012779552715655,0.0,0.2699063996123834,0.1937504983819521,0.0381743076953668
6533,Anthony Lozano,F S,Cadiz,La-Liga,2022-2023,F,28,1444,51.57142857142857,0,0.0623268698060941,0.0623268698060941,0.0376098831455091,1.8698060941828247,0.685595567867036,0.3739612188365651,0.0,0.2703898148275809,0.0686699726652364,0.1831293995866237
11071,Brian Ocampo,M S,Cadiz,La-Liga,2022-2023,M,18,1153,64.05555555555556,1,0.0780572419774501,0.0780572419774501,0.1629520081636291,1.0147441457068516,1.248915871639202,0.1561144839549002,0.0,0.3213543872569477,0.1306962938890416,0.0437400162103686
8741,Fali,D M S,Cadiz,La-Liga,2022-2023,D,25,1729,69.16,1,0.0,0.0,0.0248607271337453,0.4684788895315211,0.2082128397917871,0.3123192596876807,0.0,0.1629044694697808,0.1566312036667172,0.0357857703604558
7905,Fede San Emeterio,M S,Cadiz,La-Liga,2022-2023,M,33,1881,57.0,0,0.0,0.0478468899521531,0.0326433173117882,0.2870813397129186,0.2870813397129186,0.6698564593301435,0.0,0.1199496935821321,0.111989418231842,0.012510276207941
2437,Gonzalo Escalante,M S,Cadiz,La-Liga,2022-2023,M,14,1132,80.85714285714286,1,0.3180212014134275,0.0795053003533568,0.1085907293075544,1.1130742049469964,0.7950530035335689,0.3180212014134275,0.0,0.4629856943031081,0.1285754161139838,0.2771600997799435
8731,Isaac Carcelén,D S,Cadiz,La-Liga,2022-2023,D,27,2211,81.88888888888889,1,0.0,0.0407055630936228,0.0561260632675247,0.2849389416553595,0.6512890094979648,0.1628222523744912,0.1221166892808683,0.1749804217413856,0.1404284141715135,0.0092328049803564
6226,Iván Alejo,M S,Cadiz,La-Liga,2022-2023,M,31,1278,41.225806451612904,0,0.0,0.0704225352112676,0.1720631969305621,1.619718309859155,1.4788732394366195,0.7746478873239436,0.0704225352112676,0.3448407467402203,0.1269958839869835,0.0717233467689702
8949,Jeremías Ledesma,GK,Cadiz,La-Liga,2022-2023,GK,34,3060,90.0,1,0.0,0.0,0.0011749087887651,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.0,0.0564773041097556,0.0553023953209904,0.0008676076198325
1680,Luis Hernández,D,Cadiz,La-Liga,2022-2023,D,35,3150,90.0,1,0.0,0.0,0.0211133967020681,0.2,0.3428571428571428,0.1714285714285714,0.0285714285714285,0.1479033631937844,0.1288214513233729,0.0096420302454914
6917,Rubén Alcaraz,M S,Cadiz,La-Liga,2022-2023,M,31,2059,66.41935483870968,1,0.1311316172899465,0.0,0.0802994500972319,1.4861583292860614,0.917921321029626,0.3933948518698397,0.0437105390966488,0.2301064944107333,0.1407059636319824,0.1581272937632435
5047,Rubén Sobrino,F M S,Cadiz,La-Liga,2022-2023,F,33,2489,75.42424242424242,1,0.1084773001205303,0.0723182000803535,0.0906402914638546,1.1932503013258338,0.8678184009642427,0.3977501004419445,0.0,0.3761318615682995,0.104712087454483,0.1994971204556558
2288,Theo Bongonda,F M S,Cadiz,La-Liga,2022-2023,F,31,1996,64.38709677419355,1,0.1803607214428857,0.1352705410821643,0.1303122323920916,1.938877755511022,0.9018036072144288,0.0901803607214428,0.0,0.3545738482952327,0.0878916409068212,0.1939447669831211
8972,Victor Chust,D S,Cadiz,La-Liga,2022-2023,D,14,957,68.35714285714286,1,0.0940438871473354,0.0,0.0051176425384877,0.1880877742946708,0.0940438871473354,0.2821316614420062,0.0,0.1202172285010074,0.0540615857628445,0.0805190359723979
4177,Álex Fernández,F M S,Cadiz,La-Liga,2022-2023,F,28,1556,55.57142857142857,0,0.1735218508997429,0.0,0.0953644508816742,0.9832904884318766,0.9832904884318766,0.0,0.0,0.2529651209458249,0.1257458399349205,0.14680522426982
2566,Roger,F M S,"Cadiz,Elche",La-Liga,2022-2023,F,26,1296,49.84615384615385,0,0.0694444444444444,0.0694444444444444,0.0615121649267772,1.4583333333333333,0.9722222222222222,0.2083333333333333,0.0,0.3657941976820843,0.0575579335499141,0.2528653816423483
5212,Sergi Guardiola,F M S,"Cadiz,Real Valladolid",La-Liga,2022-2023,F,31,1702,54.903225806451616,0,0.1586368977673325,0.0,0.0295821462618898,2.009400705052879,0.581668625146886,0.1586368977673325,0.0,0.2848442590967276,0.0468480861258772,0.2265880980608781
10869,Agustín Marchesín,GK,Celta Vigo,La-Liga,2022-2023,GK,19,1710,90.0,1,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0570097891123671,0.0570097891123671,0.0
7609,Carles Pérez,F M S,Celta Vigo,La-Liga,2022-2023,F,35,2143,61.22857142857143,1,0.1259916005599626,0.2099860009332711,0.0749830429877249,2.2258516098926737,0.9659356042930471,0.2099860009332711,0.0,0.3396611732078305,0.1949769908816971,0.0927309535628048
6931,Fran Beltrán,M S,Celta Vigo,La-Liga,2022-2023,M,36,2867,79.63888888888889,1,0.0,0.0627833972793861,0.0532712722908579,0.7847924659923265,0.7534007673526334,0.0941750959190791,0.0,0.2718427681007117,0.2479872226398042,0.0194500261001005
9794,Franco Cervi,D F M S,Celta Vigo,La-Liga,2022-2023,D,36,1905,52.916666666666664,0,0.0,0.1889763779527559,0.1081175840804426,1.0866141732283463,1.2755905511811023,0.0944881889763779,0.0472440944881889,0.324944311239588,0.1663668472759836,0.087373647516168
8713,Gabriel Veiga,F M S,Celta Vigo,La-Liga,2022-2023,F,36,2333,64.80555555555556,1,0.4243463351907415,0.1543077582511787,0.1222682500436129,2.3917702528932705,1.0801543077582512,0.1928846978139734,0.0385769395627946,0.5069149923149577,0.1933885795338517,0.2345404019551348
2281,Hugo Mallo,D,Celta Vigo,La-Liga,2022-2023,D,26,2188,84.15384615384616,1,0.0,0.0411334552102376,0.0942460578905462,0.7815356489945156,0.8226691042047533,0.1645338208409506,0.0411334552102376,0.3325108392802586,0.2564650635878595,0.0759953649040359
2290,Iago Aspas,F S,Celta Vigo,La-Liga,2022-2023,F,37,2852,77.08108108108108,1,0.3786816269284712,0.0946704067321178,0.2064959375974089,2.461430575035063,2.5561009817671807,0.126227208976157,0.0,0.6452313268120918,0.2789050876914013,0.3372133557317676
5033,Iván Villar,GK,Celta Vigo,La-Liga,2022-2023,GK,19,1710,90.0,1,0.0,0.0,0.0021265209897568,0.0,0.0526315789473684,0.0,0.0,0.1477966654653612,0.1456701395739066,0.0
7385,Javi Galán,D S,Celta Vigo,La-Liga,2022-2023,D,37,3171,85.70270270270271,1,0.0,0.0851466414380321,0.1134887758497934,0.368968779564806,1.4758751182592242,0.1702932828760643,0.0,0.2687710453117356,0.1768250441462393,0.0169080377238306
7826,Joseph Aidoo,D,Celta Vigo,La-Liga,2022-2023,D,35,3125,89.28571428571429,1,0.0864,0.0,0.0023346777677535,0.4031999999999999,0.0576,0.1152,0.0288,0.1883616056889295,0.1601136438667774,0.0408073738574981
11070,Jørgen Strand Larsen,F S,Celta Vigo,La-Liga,2022-2023,F,32,1735,54.21875,0,0.207492795389049,0.207492795389049,0.1009523558298861,2.126801152737752,0.622478386167147,0.207492795389049,0.0,0.4100550767732113,0.1233442252131463,0.2493860840754481
7600,Luca De La Torre,F M S,Celta Vigo,La-Liga,2022-2023,F,28,1474,52.642857142857146,0,0.0,0.1221166892808683,0.0757674023690993,1.037991858887381,0.7937584803256444,0.3663500678426051,0.0,0.2540569948954975,0.0961177231771732,0.093200374881167
8710,Renato Tapia,D M S,Celta Vigo,La-Liga,2022-2023,D,28,1454,51.92857142857143,0,0.0,0.0,0.0399181966835112,0.9284731774415406,0.5570839064649243,0.3713892709766161,0.061898211829436,0.2115629353282519,0.1728958259509592,0.06150889525541
6149,Unai Núñez,D S,Celta Vigo,La-Liga,2022-2023,D,36,3151,87.52777777777777,1,0.0,0.0,0.002910940299329,0.4284354173278324,0.1428118057759441,0.2284988892415106,0.0,0.2253195758576772,0.222562369371796,0.0216147461382926
9011,Óscar Mingueza,D S,Celta Vigo,La-Liga,2022-2023,D,21,1271,60.523809523809526,1,0.0,0.0,0.0916722571927201,0.3540519276160503,0.7789142407553109,0.1416207710464201,0.0,0.1943185716943653,0.1846482092258172,0.0183258906598873
6570,Óscar Rodríguez,M S,Celta Vigo,La-Liga,2022-2023,M,33,1777,53.84848484848485,0,0.1012943162633652,0.0,0.0976612365117519,2.1778277996623525,1.2155317951603826,0.3038829487900956,0.0,0.3668318819684397,0.2257540777480763,0.165415006864252
5101,Carlos Clerc,D M S,Elche,La-Liga,2022-2023,D,32,2674,83.5625,1,0.0,0.0336574420344053,0.0676455708999373,0.3029169783096485,0.5385190725504861,0.1682872101720269,0.0,0.1438264377803869,0.1188522614064997,0.019314609215126
2071,Diego González,D S,Elche,La-Liga,2022-2023,D,16,935,58.4375,0,0.0,0.0,0.0,0.5775401069518716,0.0,0.481283422459893,0.0,0.1152169803047881,0.1138135963742108,0.0730328058853825
8890,Edgar Badía,GK,Elche,La-Liga,2022-2023,GK,36,3240,90.0,1,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0559595734812319,0.0559595734812319,0.0
2109,Enzo Roco,D S,Elche,La-Liga,2022-2023,D,22,1683,76.5,1,0.0,0.0,0.0023312514080083,0.5347593582887701,0.053475935828877,0.213903743315508,0.053475935828877,0.1152270532307777,0.1152270532307777,0.0357797592479914
2057,Ezequiel Ponce,F M S,Elche,La-Liga,2022-2023,F,33,1080,32.72727272727273,0,0.3333333333333333,0.0,0.0422934040737648,2.4166666666666665,0.8333333333333333,0.1666666666666666,0.0833333333333333,0.3434393045802911,0.1141814837853113,0.3576775724068284
4146,Fidel,F M S,Elche,La-Liga,2022-2023,F,27,1765,65.37037037037037,1,0.1529745042492918,0.1019830028328611,0.1693694847701882,0.7138810198300284,1.4787535410764874,0.254957507082153,0.0,0.2731021052706596,0.144180313021831,0.1134818914127417
2609,Gerard Gumbau,M S,Elche,La-Liga,2022-2023,M,35,2765,79.0,1,0.0325497287522604,0.1952983725135623,0.2020247270055047,1.5298372513562388,2.3435804701627485,0.3580470162748644,0.0,0.285114679229572,0.1924455715494927,0.073085349733532
9340,Helibelton Palacios,D S,Elche,La-Liga,2022-2023,D,24,1939,80.79166666666667,1,0.0,0.0,0.0506584433326713,0.185662712738525,0.3249097472924188,0.2784940691077875,0.0,0.1663556533407894,0.1247780700130152,0.0128052272229172
9199,John Donald,D M S,Elche,La-Liga,2022-2023,D,14,1089,77.78571428571429,1,0.0,0.0,0.0047437520312868,0.1652892561983471,0.1652892561983471,0.2479338842975206,0.0826446280991735,0.1936771503595773,0.1930459359399051,0.0082603689621795
