id,player_name,games,time,position,team_title,league,season,goals_90,xG_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,npg_90,npxG_90,xGChain_90,xGBuildup_90,jornada,jornada_num,fecha_descarga,data_source
2278,Giménez,2,180,D,Atletico Madrid,La-Liga,2025-2026,0.0,0.06075769290328025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06075769290328025,0.0604286380112171,0.0604286380112171,Jornada_10,10,2025-10-30 16:00:57,laliga_all
9796,Giuliano Simeone,10,758,F M S,Atletico Madrid,La-Liga,2025-2026,0.23746701846965698,0.3443700658516236,0.3562005277044855,0.2466073728567063,1.7810026385224276,1.187335092348285,0.11873350923482849,0.0,0.23746701846965698,0.3443700658516236,0.723848840256165,0.21232148720870547,Jornada_10,10,2025-10-30 16:00:57,laliga_all
2261,Jan Oblak,10,900,GK,Atletico Madrid,La-Liga,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13886470235884188,0.13886470235884188,Jornada_10,10,2025-10-30 16:00:57,laliga_all
7385,Javi Galán,5,120,D S,Atletico Madrid,La-Liga,2025-2026,0.0,0.0,0.0,0.1398456450551748,0.0,2.25,0.0,0.0,0.0,0.0,0.8648656429722906,0.8017587186768651,Jornada_10,10,2025-10-30 16:00:57,laliga_all
12323,Johnny Cardoso,3,199,M,Atletico Madrid,La-Liga,2025-2026,0.0,0.006591107874135256,0.0,0.009163396442355785,0.45226130653266333,0.45226130653266333,0.9045226130653267,0.0,0.0,0.006591107874135256,0.3516309569828474,0.3516309569828474,Jornada_10,10,2025-10-30 16:00:57,laliga_all
10846,Julián Álvarez,10,794,F,Atletico Madrid,La-Liga,2025-2026,0.6801007556675063,0.5848162017894031,0.22670025188916876,0.34759231845400196,2.4937027707808563,1.9269521410579347,0.11335012594458438,0.0,0.5667506297229219,0.41631498221561336,0.8657532172179042,0.34625128488659257,Jornada_10,10,2025-10-30 16:00:57,laliga_all
2269,Koke,9,591,M S,Atletico Madrid,La-Liga,2025-2026,0.0,0.01625307953826667,0.3045685279187817,0.14185368920189476,0.45685279187817257,1.5228426395939085,0.45685279187817257,0.0,0.0,0.01625307953826667,0.6596258282661438,0.560008330450294,Jornada_10,10,2025-10-30 16:00:57,laliga_all
10189,Marc Pubill,2,22,S,Atletico Madrid,La-Liga,2025-2026,0.0,0.09363630532541031,0.0,0.5938932570544154,4.090909090909091,4.090909090909091,0.0,0.0,0.0,0.09363630532541031,2.61591529304331,2.61591529304331,Jornada_10,10,2025-10-30 16:00:57,laliga_all
2518,Marcos Llorente,10,900,D,Atletico Madrid,La-Liga,2025-2026,0.0,0.12279162667691707,0.2,0.1886217676103115,0.6000000000000001,0.8,0.2,0.0,0.0,0.12279162667691707,0.7359772535040975,0.5712082179263234,Jornada_10,10,2025-10-30 16:00:57,laliga_all
8872,Matteo Ruggeri,6,281,D S,Atletico Madrid,La-Liga,2025-2026,0.0,0.0,0.0,0.02376280406828028,0.0,0.32028469750889677,0.32028469750889677,0.0,0.0,0.0,0.8990985351313051,0.8753357286767179,Jornada_10,10,2025-10-30 16:00:57,laliga_all
